pl_name,hostname,discoverymethod,disc_year,disc_facility
EPIC 212297394 b,EPIC 212297394,Transit,2019,K2
EPIC 212297394 b,EPIC 212297394,Transit,2019,K2
EPIC 212297394 b,EPIC 212297394,Transit,2019,K2
EPIC 212297394 c,EPIC 212297394,Transit,2016,K2
EPIC 212297394 c,EPIC 212297394,Transit,2016,K2
EPIC 212297394 c,EPIC 212297394,Transit,2016,K2
EPIC 212424622 b,EPIC 212424622,Transit,2019,K2
EPIC 212424622 b,EPIC 212424622,Transit,2019,K2
EPIC 212499991 b,EPIC 212499991,Transit,2019,K2
EPIC 212587672 b,EPIC 212587672,Transit,2019,K2
EPIC 212587672 b,EPIC 212587672,Transit,2019,K2
EPIC 212587672 b,EPIC 212587672,Transit,2019,K2
EPIC 212587672 c,EPIC 212587672,Transit,2016,K2
EPIC 212587672 c,EPIC 212587672,Transit,2016,K2
EPIC 212587672 c,EPIC 212587672,Transit,2016,K2
EPIC 212587672 c,EPIC 212587672,Transit,2016,K2
EPIC 212587672 c,EPIC 212587672,Transit,2016,K2
EPIC 212587672 c,EPIC 212587672,Transit,2016,K2
EPIC 212624936 b,EPIC 212624936,Transit,2021,K2
EPIC 212624936 c,EPIC 212624936,Transit,2021,K2
EPIC 212624936 c,EPIC 212624936,Transit,2021,K2
EPIC 212737443 b,EPIC 212737443,Transit,2019,K2
EPIC 212737443 b,EPIC 212737443,Transit,2019,K2
EPIC 212737443 b,EPIC 212737443,Transit,2019,K2
EPIC 212737443 c,EPIC 212737443,Transit,2019,K2
EPIC 220492298 b,EPIC 220492298,Transit,2021,K2
EPIC 220554210 c,K2-282,Transit,2019,K2
EPIC 220554210 c,K2-282,Transit,2019,K2
EPIC 220554210 c,K2-282,Transit,2019,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 b,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 220674823 c,EPIC 220674823,Transit,2016,K2
EPIC 228836835 b,EPIC 228836835,Transit,2021,K2
EPIC 228836835 b,EPIC 228836835,Transit,2021,K2
EPIC 229004835 b,EPIC 229004835,Transit,2023,K2
EPIC 229004835 b,EPIC 229004835,Transit,2023,K2
EPIC 229004835 b,EPIC 229004835,Transit,2023,K2
EPIC 246851721 b,EPIC 246851721,Transit,2018,K2
EPIC 246851721 b,EPIC 246851721,Transit,2018,K2
EPIC 248847494 b,EPIC 248847494,Transit,2018,K2
EPIC 249893012 b,EPIC 249893012,Transit,2020,K2
EPIC 249893012 c,EPIC 249893012,Transit,2020,K2
EPIC 249893012 d,EPIC 249893012,Transit,2020,K2
FU Tau b,FU Tau,Imaging,2008,Spitzer Space Telescope
G 264-012 b,G 264-012,Radial Velocity,2021,Calar Alto Observatory
G 264-012 c,G 264-012,Radial Velocity,2021,Calar Alto Observatory
G 9-40 b,G 9-40,Transit,2019,K2
G 9-40 b,G 9-40,Transit,2019,K2
G 9-40 b,G 9-40,Transit,2019,K2
GJ 1002 b,GJ 1002,Radial Velocity,2022,Multiple Observatories
GJ 1002 c,GJ 1002,Radial Velocity,2022,Multiple Observatories
GJ 1061 b,GJ 1061,Radial Velocity,2020,La Silla Observatory
GJ 1061 c,GJ 1061,Radial Velocity,2020,La Silla Observatory
GJ 1061 d,GJ 1061,Radial Velocity,2020,La Silla Observatory
GJ 1132 b,GJ 1132,Transit,2015,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,Transit,2015,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,Transit,2015,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,Transit,2015,Cerro Tololo Inter-American Observatory
GJ 1132 b,GJ 1132,Transit,2015,Cerro Tololo Inter-American Observatory
GJ 1132 c,GJ 1132,Radial Velocity,2018,La Silla Observatory
GJ 1148 b,GJ 1148,Radial Velocity,2010,W. M. Keck Observatory
GJ 1148 b,GJ 1148,Radial Velocity,2010,W. M. Keck Observatory
GJ 1148 b,GJ 1148,Radial Velocity,2010,W. M. Keck Observatory
GJ 1148 c,GJ 1148,Radial Velocity,2017,Calar Alto Observatory
GJ 1148 c,GJ 1148,Radial Velocity,2017,Calar Alto Observatory
GJ 1151 c,GJ 1151,Radial Velocity,2023,Multiple Facilities
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1214 b,GJ 1214,Transit,2009,MEarth Project
GJ 1252 b,GJ 1252,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
GJ 1252 b,GJ 1252,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
GJ 1265 b,GJ 1265,Radial Velocity,2018,Calar Alto Observatory
GJ 143 b,GJ 143,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
GJ 143 b,GJ 143,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
GJ 143 b,GJ 143,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
GJ 15 A b,GJ 15 A,Radial Velocity,2014,W. M. Keck Observatory
GJ 15 A b,GJ 15 A,Radial Velocity,2014,W. M. Keck Observatory
GJ 15 A b,GJ 15 A,Radial Velocity,2014,W. M. Keck Observatory
GJ 15 A c,GJ 15 A,Radial Velocity,2018,Roque de los Muchachos Observatory
GJ 160.2 b,GJ 160.2,Radial Velocity,2014,Multiple Observatories
GJ 163 b,GJ 163,Radial Velocity,2013,La Silla Observatory
GJ 163 c,GJ 163,Radial Velocity,2013,La Silla Observatory
GJ 163 d,GJ 163,Radial Velocity,2013,La Silla Observatory
GJ 179 b,GJ 179,Radial Velocity,2009,W. M. Keck Observatory
GJ 179 b,GJ 179,Radial Velocity,2009,W. M. Keck Observatory
GJ 179 b,GJ 179,Radial Velocity,2009,W. M. Keck Observatory
GJ 180 b,GJ 180,Radial Velocity,2014,Multiple Observatories
GJ 180 b,GJ 180,Radial Velocity,2014,Multiple Observatories
GJ 180 c,GJ 180,Radial Velocity,2014,Multiple Observatories
GJ 180 d,GJ 180,Radial Velocity,2020,Multiple Facilities
GJ 2030 b,GJ 2030,Radial Velocity,2022,Multiple Observatories
GJ 2030 c,GJ 2030,Radial Velocity,2022,Multiple Observatories
GJ 2056 b,GJ 2056,Radial Velocity,2020,Multiple Observatories
GJ 229 A c,GJ 229,Radial Velocity,2020,Multiple Facilities
GJ 229 A c,GJ 229,Radial Velocity,2020,Multiple Facilities
GJ 229 b,GJ 229,Radial Velocity,2014,Multiple Observatories
GJ 229 b,GJ 229,Radial Velocity,2014,Multiple Observatories
GJ 229 b,GJ 229,Radial Velocity,2014,Multiple Observatories
GJ 251 b,GJ 251,Radial Velocity,2020,W. M. Keck Observatory
GJ 27.1 b,GJ 27.1,Radial Velocity,2014,Multiple Observatories
GJ 273 b,GJ 273,Radial Velocity,2017,La Silla Observatory
GJ 273 c,GJ 273,Radial Velocity,2017,La Silla Observatory
GJ 3021 b,GJ 3021,Radial Velocity,2000,La Silla Observatory
GJ 3082 b,GJ 3082,Radial Velocity,2020,Multiple Facilities
GJ 3090 b,GJ 3090,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
GJ 3090 b,GJ 3090,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
GJ 3138 b,GJ 3138,Radial Velocity,2017,La Silla Observatory
GJ 3138 c,GJ 3138,Radial Velocity,2017,La Silla Observatory
GJ 3138 d,GJ 3138,Radial Velocity,2017,La Silla Observatory
GJ 317 b,GJ 317,Radial Velocity,2007,W. M. Keck Observatory
GJ 317 b,GJ 317,Radial Velocity,2007,W. M. Keck Observatory
GJ 317 b,GJ 317,Radial Velocity,2007,W. M. Keck Observatory
GJ 317 b,GJ 317,Radial Velocity,2007,W. M. Keck Observatory
GJ 317 c,GJ 317,Radial Velocity,2018,W. M. Keck Observatory
GJ 317 c,GJ 317,Radial Velocity,2018,W. M. Keck Observatory
GJ 317 c,GJ 317,Radial Velocity,2018,W. M. Keck Observatory
GJ 317 c,GJ 317,Radial Velocity,2018,W. M. Keck Observatory
GJ 3222 b,GJ 3222,Radial Velocity,2022,Multiple Observatories
GJ 328 b,GJ 328,Radial Velocity,2013,McDonald Observatory
GJ 328 b,GJ 328,Radial Velocity,2013,McDonald Observatory
GJ 328 c,GJ 328,Radial Velocity,2023,Roque de los Muchachos Observatory
GJ 3293 b,GJ 3293,Radial Velocity,2015,La Silla Observatory
GJ 3293 b,GJ 3293,Radial Velocity,2015,La Silla Observatory
GJ 3293 c,GJ 3293,Radial Velocity,2015,La Silla Observatory
GJ 3293 c,GJ 3293,Radial Velocity,2015,La Silla Observatory
GJ 3293 d,GJ 3293,Radial Velocity,2017,La Silla Observatory
GJ 3293 e,GJ 3293,Radial Velocity,2017,La Silla Observatory
GJ 3323 b,GJ 3323,Radial Velocity,2017,La Silla Observatory
GJ 3323 c,GJ 3323,Radial Velocity,2017,La Silla Observatory
GJ 3341 b,GJ 3341,Radial Velocity,2015,La Silla Observatory
GJ 338 B b,GJ 338 B,Radial Velocity,2020,Calar Alto Observatory
GJ 338 B b,GJ 338 B,Radial Velocity,2020,Calar Alto Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3470 b,GJ 3470,Radial Velocity,2012,La Silla Observatory
GJ 3473 b,GJ 3473,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
GJ 3473 b,GJ 3473,Transit,2020,Transiting Exoplanet Survey Satellite (TESS)
GJ 3473 c,GJ 3473,Radial Velocity,2020,Multiple Observatories
GJ 3512 b,GJ 3512,Radial Velocity,2019,Calar Alto Observatory
GJ 3512 b,GJ 3512,Radial Velocity,2019,Calar Alto Observatory
GJ 3512 c,GJ 3512,Radial Velocity,2020,Multiple Observatories
GJ 357 b,GJ 357,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
GJ 357 b,GJ 357,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
GJ 357 b,GJ 357,Transit,2019,Transiting Exoplanet Survey Satellite (TESS)
GJ 357 c,GJ 357,Radial Velocity,2019,Multiple Observatories
GJ 357 d,GJ 357,Radial Velocity,2019,Multiple Observatories
GJ 3634 b,GJ 3634,Radial Velocity,2010,La Silla Observatory
GJ 367 b,GJ 367,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
GJ 367 b,GJ 367,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
GJ 367 b,GJ 367,Transit,2021,Transiting Exoplanet Survey Satellite (TESS)
GJ 367 c,GJ 367,Radial Velocity,2023,La Silla Observatory
GJ 367 d,GJ 367,Radial Velocity,2023,La Silla Observatory
GJ 3779 b,GJ 3779,Radial Velocity,2018,Calar Alto Observatory
GJ 3929 b,GJ 3929,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
GJ 3929 b,GJ 3929,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
GJ 3929 b,GJ 3929,Transit,2022,Transiting Exoplanet Survey Satellite (TESS)
GJ 3929 c,GJ 3929,Radial Velocity,2022,Multiple Observatories
GJ 393 b,GJ 393,Radial Velocity,2021,Multiple Observatories
GJ 3942 b,GJ 3942,Radial Velocity,2017,Roque de los Muchachos Observatory
GJ 3998 b,GJ 3998,Radial Velocity,2016,Roque de los Muchachos Observatory
GJ 3998 c,GJ 3998,Radial Velocity,2016,Roque de los Muchachos Observatory
GJ 411 b,GJ 411,Radial Velocity,2019,Haute-Provence Observatory
GJ 411 b,GJ 411,Radial Velocity,2019,Haute-Provence Observatory
GJ 411 b,GJ 411,Radial Velocity,2019,Haute-Provence Observatory
GJ 411 b,GJ 411,Radial Velocity,2019,Haute-Provence Observatory
GJ 414 A b,GJ 414 A,Radial Velocity,2021,W. M. Keck Observatory
GJ 414 A b,GJ 414 A,Radial Velocity,2021,W. M. Keck Observatory
GJ 414 A c,GJ 414 A,Radial Velocity,2021,W. M. Keck Observatory
GJ 414 A c,GJ 414 A,Radial Velocity,2021,W. M. Keck Observatory
GJ 422 b,GJ 422,Radial Velocity,2014,Multiple Observatories
GJ 422 b,GJ 422,Radial Velocity,2014,Multiple Observatories
GJ 4276 b,GJ 4276,Radial Velocity,2019,Calar Alto Observatory
GJ 433 b,GJ 433,Radial Velocity,2011,La Silla Observatory
GJ 433 b,GJ 433,Radial Velocity,2011,La Silla Observatory
GJ 433 b,GJ 433,Radial Velocity,2011,La Silla Observatory
GJ 433 b,GJ 433,Radial Velocity,2011,La Silla Observatory
GJ 433 c,GJ 433,Radial Velocity,2014,Multiple Observatories
GJ 433 c,GJ 433,Radial Velocity,2014,Multiple Observatories
GJ 433 d,GJ 433,Radial Velocity,2020,Multiple Facilities
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 436 b,GJ 436,Radial Velocity,2004,W. M. Keck Observatory
GJ 463 b,GJ 463,Radial Velocity,2022,Multiple Observatories
GJ 463 b,GJ 463,Radial Velocity,2022,Multiple Observatories
GJ 463 b,GJ 463,Radial Velocity,2022,Multiple Observatories
GJ 480 b,GJ 480,Radial Velocity,2020,Multiple Observatories
GJ 486 b,GJ 486,Radial Velocity,2021,Calar Alto Observatory
GJ 486 b,GJ 486,Radial Velocity,2021,Calar Alto Observatory
GJ 504 b,GJ 504,Imaging,2013,Subaru Telescope
GJ 514 b,GJ 514,Radial Velocity,2022,Multiple Observatories
GJ 536 b,GJ 536,Radial Velocity,2016,La Silla Observatory
GJ 536 b,GJ 536,Radial Velocity,2016,La Silla Observatory
GJ 581 b,GJ 581,Radial Velocity,2005,La Silla Observatory
GJ 581 b,GJ 581,Radial Velocity,2005,La Silla Observatory
GJ 581 b,GJ 581,Radial Velocity,2005,La Silla Observatory
GJ 581 b,GJ 581,Radial Velocity,2005,La Silla Observatory
GJ 581 b,GJ 581,Radial Velocity,2005,La Silla Observatory
GJ 581 b,GJ 581,Radial Velocity,2005,La Silla Observatory
GJ 581 c,GJ 581,Radial Velocity,2007,La Silla Observatory
GJ 581 c,GJ 581,Radial Velocity,2007,La Silla Observatory
GJ 581 c,GJ 581,Radial Velocity,2007,La Silla Observatory
GJ 581 c,GJ 581,Radial Velocity,2007,La Silla Observatory
GJ 581 c,GJ 581,Radial Velocity,2007,La Silla Observatory
GJ 581 e,GJ 581,Radial Velocity,2009,La Silla Observatory
GJ 581 e,GJ 581,Radial Velocity,2009,La Silla Observatory
GJ 581 e,GJ 581,Radial Velocity,2009,La Silla Observatory
GJ 581 e,GJ 581,Radial Velocity,2009,La Silla Observatory
GJ 625 b,GJ 625,Radial Velocity,2017,Multiple Observatories
GJ 649 b,GJ 649,Radial Velocity,2009,W. M. Keck Observatory
GJ 649 b,GJ 649,Radial Velocity,2009,W. M. Keck Observatory
GJ 649 b,GJ 649,Radial Velocity,2009,W. M. Keck Observatory
GJ 667 C b,GJ 667 C,Radial Velocity,2011,La Silla Observatory
GJ 667 C b,GJ 667 C,Radial Velocity,2011,La Silla Observatory
GJ 667 C b,GJ 667 C,Radial Velocity,2011,La Silla Observatory
GJ 667 C b,GJ 667 C,Radial Velocity,2011,La Silla Observatory
GJ 667 C c,GJ 667 C,Radial Velocity,2011,La Silla Observatory
GJ 667 C c,GJ 667 C,Radial Velocity,2011,La Silla Observatory
GJ 667 C c,GJ 667 C,Radial Velocity,2011,La Silla Observatory
GJ 667 C c,GJ 667 C,Radial Velocity,2011,La Silla Observatory
GJ 667 C e,GJ 667 C,Radial Velocity,2013,La Silla Observatory
GJ 667 C f,GJ 667 C,Radial Velocity,2013,La Silla Observatory
GJ 667 C g,GJ 667 C,Radial Velocity,2013,La Silla Observatory
GJ 674 b,GJ 674,Radial Velocity,2007,La Silla Observatory
GJ 676 A b,GJ 676 A,Radial Velocity,2010,La Silla Observatory
GJ 676 A b,GJ 676 A,Radial Velocity,2010,La Silla Observatory
GJ 676 A b,GJ 676 A,Radial Velocity,2010,La Silla Observatory
GJ 676 A b,GJ 676 A,Radial Velocity,2010,La Silla Observatory
GJ 676 A b,GJ 676 A,Radial Velocity,2010,La Silla Observatory
GJ 676 A c,GJ 676 A,Radial Velocity,2016,Paranal Observatory
GJ 676 A c,GJ 676 A,Radial Velocity,2016,Paranal Observatory
GJ 676 A d,GJ 676 A,Radial Velocity,2012,La Silla Observatory
GJ 676 A d,GJ 676 A,Radial Velocity,2012,La Silla Observatory
GJ 676 A d,GJ 676 A,Radial Velocity,2012,La Silla Observatory
GJ 676 A e,GJ 676 A,Radial Velocity,2012,La Silla Observatory
GJ 676 A e,GJ 676 A,Radial Velocity,2012,La Silla Observatory
GJ 676 A e,GJ 676 A,Radial Velocity,2012,La Silla Observatory
GJ 680 b,GJ 680,Radial Velocity,2022,Multiple Observatories
GJ 682 b,GJ 682,Radial Velocity,2014,Multiple Observatories
GJ 682 c,GJ 682,Radial Velocity,2014,Multiple Observatories
GJ 685 b,GJ 685,Radial Velocity,2019,Roque de los Muchachos Observatory
GJ 687 b,GJ 687,Radial Velocity,2014,Lick Observatory
GJ 687 b,GJ 687,Radial Velocity,2014,Lick Observatory
GJ 687 b,GJ 687,Radial Velocity,2014,Lick Observatory
GJ 687 b,GJ 687,Radial Velocity,2014,Lick Observatory
GJ 687 c,GJ 687,Radial Velocity,2020,Multiple Observatories
GJ 720 A b,GJ 720 A,Radial Velocity,2021,Roque de los Muchachos Observatory
GJ 740 b,GJ 740,Radial Velocity,2021,Multiple Observatories
GJ 832 b,GJ 832,Radial Velocity,2008,Anglo-Australian Telescope
GJ 832 b,GJ 832,Radial Velocity,2008,Anglo-Australian Telescope
GJ 832 b,GJ 832,Radial Velocity,2008,Anglo-Australian Telescope
GJ 832 b,GJ 832,Radial Velocity,2008,Anglo-Australian Telescope
GJ 849 b,GJ 849,Radial Velocity,2006,W. M. Keck Observatory
GJ 849 b,GJ 849,Radial Velocity,2006,W. M. Keck Observatory
GJ 849 b,GJ 849,Radial Velocity,2006,W. M. Keck Observatory
GJ 849 b,GJ 849,Radial Velocity,2006,W. M. Keck Observatory
GJ 849 b,GJ 849,Radial Velocity,2006,W. M. Keck Observatory
GJ 849 b,GJ 849,Radial Velocity,2006,W. M. Keck Observatory
GJ 849 b,GJ 849,Radial Velocity,2006,W. M. Keck Observatory
GJ 849 c,GJ 849,Radial Velocity,2014,W. M. Keck Observatory
GJ 849 c,GJ 849,Radial Velocity,2014,W. M. Keck Observatory
GJ 849 c,GJ 849,Radial Velocity,2014,W. M. Keck Observatory
GJ 86 b,GJ 86,Radial Velocity,1999,La Silla Observatory
GJ 86 b,GJ 86,Radial Velocity,1999,La Silla Observatory
GJ 86 b,GJ 86,Radial Velocity,1999,La Silla Observatory
GJ 876 b,GJ 876,Radial Velocity,1998,Multiple Observatories
GJ 876 b,GJ 876,Radial Velocity,1998,Multiple Observatories
GJ 876 b,GJ 876,Radial Velocity,1998,Multiple Observatories
GJ 876 b,GJ 876,Radial Velocity,1998,Multiple Observatories
GJ 876 b,GJ 876,Radial Velocity,1998,Multiple Observatories
GJ 876 b,GJ 876,Radial Velocity,1998,Multiple Observatories
GJ 876 b,GJ 876,Radial Velocity,1998,Multiple Observatories
GJ 876 b,GJ 876,Radial Velocity,1998,Multiple Observatories
GJ 876 c,GJ 876,Radial Velocity,2000,Multiple Observatories
GJ 876 c,GJ 876,Radial Velocity,2000,Multiple Observatories
GJ 876 c,GJ 876,Radial Velocity,2000,Multiple Observatories
GJ 876 c,GJ 876,Radial Velocity,2000,Multiple Observatories
GJ 876 c,GJ 876,Radial Velocity,2000,Multiple Observatories
GJ 876 c,GJ 876,Radial Velocity,2000,Multiple Observatories
GJ 876 c,GJ 876,Radial Velocity,2000,Multiple Observatories
GJ 876 d,GJ 876,Radial Velocity,2005,W. M. Keck Observatory
GJ 876 d,GJ 876,Radial Velocity,2005,W. M. Keck Observatory
GJ 876 d,GJ 876,Radial Velocity,2005,W. M. Keck Observatory
GJ 876 d,GJ 876,Radial Velocity,2005,W. M. Keck Observatory
GJ 876 d,GJ 876,Radial Velocity,2005,W. M. Keck Observatory
GJ 876 d,GJ 876,Radial Velocity,2005,W. M. Keck Observatory
GJ 876 d,GJ 876,Radial Velocity,2005,W. M. Keck Observatory
GJ 876 e,GJ 876,Radial Velocity,2010,W. M. Keck Observatory
GJ 876 e,GJ 876,Radial Velocity,2010,W. M. Keck Observatory
GJ 876 e,GJ 876,Radial Velocity,2010,W. M. Keck Observatory
GJ 887 b,GJ 887,Radial Velocity,2020,La Silla Observatory
GJ 887 c,GJ 887,Radial Velocity,2020,La Silla Observatory
GJ 896 A b,GJ 896 A,Astrometry,2022,Very Long Baseline Array
GJ 9066 c,GJ 9066,Radial Velocity,2020,Multiple Observatories
GJ 9066 c,GJ 9066,Radial Velocity,2020,Multiple Observatories
GJ 96 b,GJ 96,Radial Velocity,2018,Haute-Provence Observatory
GJ 9689 b,GJ 9689,Radial Velocity,2020,Roque de los Muchachos Observatory
GJ 9714 b,GJ 9714,Radial Velocity,2022,Multiple Observatories
GJ 9827 b,GJ 9827,Transit,2017,K2
GJ 9827 b,GJ 9827,Transit,2017,K2
GJ 9827 b,GJ 9827,Transit,2017,K2
GJ 9827 b,GJ 9827,Transit,2017,K2
GJ 9827 b,GJ 9827,Transit,2017,K2
GJ 9827 b,GJ 9827,Transit,2017,K2
GJ 9827 b,GJ 9827,Transit,2017,K2
GJ 9827 c,GJ 9827,Transit,2017,K2
GJ 9827 c,GJ 9827,Transit,2017,K2
GJ 9827 c,GJ 9827,Transit,2017,K2
GJ 9827 c,GJ 9827,Transit,2017,K2
GJ 9827 c,GJ 9827,Transit,2017,K2
GJ 9827 d,GJ 9827,Transit,2017,K2
GJ 9827 d,GJ 9827,Transit,2017,K2
GJ 9827 d,GJ 9827,Transit,2017,K2
GJ 9827 d,GJ 9827,Transit,2017,K2
GJ 9827 d,GJ 9827,Transit,2017,K2
GPX-1 b,GPX-1,Transit,2021,Acton Sky Portal Observatory
GPX-1 b,GPX-1,Transit,2021,Acton Sky Portal Observatory
GQ Lup b,GQ Lup,Imaging,2004,Paranal Observatory
GQ Lup b,GQ Lup,Imaging,2004,Paranal Observatory
GSC 06214-00210 b,GSC 06214-00210,Imaging,2010,Palomar Observatory
GSC 06214-00210 b,GSC 06214-00210,Imaging,2010,Palomar Observatory
GSC 06214-00210 b,GSC 06214-00210,Imaging,2010,Palomar Observatory
GSC 06214-00210 b,GSC 06214-00210,Imaging,2010,Palomar Observatory
GU Psc b,GU Psc,Imaging,2014,Gemini Observatory
Gaia-1 b,Gaia-1,Transit,2022,European Space Agency (ESA) Gaia Satellite
Gaia-2 b,Gaia-2,Transit,2022,European Space Agency (ESA) Gaia Satellite
Gaia-2 b,Gaia-2,Transit,2022,European Space Agency (ESA) Gaia Satellite
Gl 378 b,Gl 378,Radial Velocity,2019,Haute-Provence Observatory
Gl 49 b,Gl 49,Radial Velocity,2019,Multiple Observatories
Gl 686 b,Gl 686,Radial Velocity,2018,Roque de los Muchachos Observatory
Gl 686 b,Gl 686,Radial Velocity,2018,Roque de los Muchachos Observatory
Gl 686 b,Gl 686,Radial Velocity,2018,Roque de los Muchachos Observatory
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
HAT-P-1 b,HAT-P-1,Transit,2006,HATNet
